puzzle,path,generated,expanded,close,open,alg
Jam-15,23,3178,522,522,5,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3182,523,523,7,2
Jam-15,23,3183,523,523,6,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3182,523,523,7,2
Jam-15,23,3183,523,523,6,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3178,522,522,6,2
Jam-15,23,3183,523,523,6,2
Jam-15,23,3173,521,521,4,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3177,522,522,5,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3178,522,522,5,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3183,523,523,6,2
Jam-15,23,3183,523,523,6,2
Jam-15,23,3182,523,523,7,2
Jam-15,23,3182,523,523,7,2
Jam-15,23,3182,523,523,7,2
Jam-15,23,3177,522,522,5,2
Jam-15,23,3173,521,521,4,2
Jam-15,23,3187,524,524,6,2
Jam-15,23,3173,521,521,4,2
Jam-16,21,23333,2537,2537,378,2
Jam-16,21,22701,2467,2467,437,2
Jam-16,21,23587,2568,2568,353,2
Jam-16,21,21203,2320,2320,388,2
Jam-16,21,23225,2526,2526,386,2
Jam-16,21,20689,2258,2258,364,2
Jam-16,21,21415,2330,2330,445,2
Jam-16,21,21100,2296,2296,372,2
Jam-16,21,21308,2322,2322,427,2
Jam-16,21,20801,2267,2267,388,2
Jam-16,21,21741,2374,2374,430,2
Jam-16,21,21213,2313,2313,398,2
Jam-16,21,22229,2421,2421,433,2
Jam-16,21,23517,2562,2562,361,2
Jam-16,21,22808,2488,2488,413,2
Jam-16,21,22562,2454,2454,429,2
Jam-16,21,23505,2559,2559,361,2
Jam-16,21,21536,2343,2343,457,2
Jam-16,21,21260,2319,2319,422,2
Jam-16,21,21358,2324,2324,403,2
Jam-16,21,20648,2253,2253,344,2
Jam-16,21,21760,2371,2371,436,2
Jam-16,21,22074,2400,2400,428,2
Jam-16,21,21458,2339,2339,421,2
Jam-16,21,21776,2377,2377,442,2
Jam-16,21,21438,2341,2341,407,2
Jam-16,21,21462,2342,2342,408,2
Jam-16,21,20845,2271,2271,368,2
Jam-16,21,22331,2434,2434,436,2
Jam-16,21,22741,2471,2471,440,2
Jam-16,21,21688,2364,2364,430,2
Jam-16,21,21249,2313,2313,429,2
Jam-16,21,22334,2431,2431,389,2
Jam-16,21,22230,2420,2420,427,2
Jam-16,21,20939,2280,2280,390,2
Jam-16,21,20666,2251,2251,359,2
Jam-16,21,23167,2527,2527,389,2
Jam-16,21,21110,2300,2300,419,2
Jam-16,21,21507,2344,2344,414,2
Jam-16,21,23465,2555,2555,369,2
Jam-16,21,23274,2537,2537,383,2
Jam-16,21,21929,2388,2388,452,2
Jam-16,21,23266,2534,2534,388,2
Jam-16,21,21418,2339,2339,392,2
Jam-16,21,21419,2337,2337,401,2
Jam-16,21,20747,2260,2260,374,2
Jam-16,21,22760,2482,2482,398,2
Jam-16,21,21011,2292,2292,392,2
Jam-16,21,22227,2422,2422,434,2
Jam-16,21,22791,2479,2479,417,2
Jam-16,21,22085,2412,2412,442,2
Jam-16,21,22864,2479,2479,416,2
Jam-16,21,22344,2438,2438,365,2
Jam-16,21,21807,2377,2377,453,2
Jam-16,21,22136,2410,2410,422,2
Jam-16,21,21415,2334,2334,436,2
Jam-16,21,21304,2327,2327,415,2
Jam-16,21,22232,2429,2429,402,2
Jam-16,21,23259,2538,2538,373,2
Jam-16,21,21878,2388,2388,413,2
Jam-16,21,20639,2252,2252,356,2
Jam-16,21,23060,2513,2513,398,2
Jam-16,21,21567,2345,2345,462,2
Jam-16,21,22608,2466,2466,388,2
Jam-16,21,22964,2494,2494,419,2
Jam-16,21,20770,2267,2267,343,2
Jam-16,21,22250,2425,2425,402,2
Jam-16,21,20779,2260,2260,373,2
Jam-16,21,23454,2556,2556,355,2
Jam-16,21,22914,2495,2495,413,2
Jam-16,21,20917,2280,2280,427,2
Jam-16,21,21189,2314,2314,368,2
Jam-16,21,23015,2505,2505,373,2
Jam-16,21,22394,2445,2445,426,2
Jam-16,21,21362,2331,2331,411,2
Jam-16,21,21072,2297,2297,390,2
Jam-16,21,22852,2486,2486,423,2
Jam-16,21,21242,2316,2316,396,2
Jam-16,21,21241,2313,2313,397,2
Jam-16,21,21320,2329,2329,415,2
Jam-16,21,21175,2309,2309,408,2
Jam-16,21,23082,2508,2508,398,2
Jam-16,21,22159,2415,2415,439,2
Jam-16,21,22708,2474,2474,410,2
Jam-16,21,22944,2501,2501,393,2
Jam-16,21,21252,2317,2317,419,2
Jam-16,21,21257,2313,2313,441,2
Jam-16,21,22798,2484,2484,417,2
Jam-16,21,23004,2509,2509,404,2
Jam-16,21,20589,2246,2246,354,2
Jam-16,21,20711,2258,2258,375,2
Jam-16,21,20811,2266,2266,403,2
Jam-16,21,22055,2404,2404,431,2
Jam-16,21,20976,2281,2281,438,2
Jam-16,21,20641,2251,2251,346,2
Jam-16,21,23529,2562,2562,357,2
Jam-16,21,22288,2427,2427,443,2
Jam-16,21,21084,2304,2304,377,2
Jam-16,21,23041,2508,2508,403,2
Jam-16,21,21920,2393,2393,445,2
Jam-17,24,19670,2108,2108,51,2
Jam-17,24,19552,2093,2093,64,2
Jam-17,24,19525,2090,2090,59,2
Jam-17,24,19530,2090,2090,61,2
Jam-17,24,19615,2104,2104,58,2
Jam-17,24,19689,2112,2112,56,2
Jam-17,24,19668,2111,2111,65,2
Jam-17,24,19534,2091,2091,63,2
Jam-17,24,19608,2100,2100,55,2
Jam-17,24,19534,2091,2091,60,2
Jam-17,24,19621,2103,2103,71,2
Jam-17,24,19562,2094,2094,57,2
Jam-17,24,19624,2105,2105,63,2
Jam-17,24,19538,2092,2092,62,2
Jam-17,24,19560,2095,2095,67,2
Jam-17,24,19653,2108,2108,63,2
Jam-17,24,19799,2126,2126,62,2
Jam-17,24,19596,2101,2101,63,2
Jam-17,24,19660,2108,2108,65,2
Jam-17,24,19536,2091,2091,60,2
Jam-17,24,19648,2108,2108,59,2
Jam-17,24,19709,2115,2115,66,2
Jam-17,24,19724,2117,2117,68,2
Jam-17,24,19627,2103,2103,57,2
Jam-17,24,19788,2125,2125,55,2
Jam-17,24,19520,2089,2089,59,2
Jam-17,24,19549,2093,2093,70,2
Jam-17,24,19659,2109,2109,56,2
Jam-17,24,19539,2092,2092,58,2
Jam-17,24,19520,2089,2089,59,2
Jam-17,24,19741,2117,2117,55,2
Jam-17,24,19541,2092,2092,61,2
Jam-17,24,19635,2106,2106,60,2
Jam-17,24,19520,2089,2089,59,2
Jam-17,24,19544,2093,2093,63,2
Jam-17,24,19594,2101,2101,62,2
Jam-17,24,19582,2097,2097,57,2
Jam-17,24,19555,2095,2095,65,2
Jam-17,24,19642,2106,2106,61,2
Jam-17,24,19558,2094,2094,58,2
Jam-17,24,19581,2097,2097,63,2
Jam-17,24,19594,2099,2099,68,2
Jam-17,24,19537,2091,2091,61,2
Jam-17,24,19659,2108,2108,69,2
Jam-17,24,19520,2089,2089,59,2
Jam-17,24,19739,2118,2118,62,2
Jam-17,24,19695,2113,2113,57,2
Jam-17,24,19600,2101,2101,68,2
Jam-17,24,19540,2092,2092,63,2
Jam-17,24,19537,2091,2091,57,2
Jam-17,24,19525,2090,2090,60,2
Jam-17,24,19536,2091,2091,65,2
Jam-17,24,19548,2093,2093,62,2
Jam-17,24,19567,2095,2095,63,2
Jam-17,24,19659,2109,2109,65,2
Jam-17,24,19592,2098,2098,69,2
Jam-17,24,19568,2096,2096,64,2
Jam-17,24,19602,2101,2101,62,2
Jam-17,24,19632,2103,2103,61,2
Jam-17,24,19622,2102,2102,66,2
Jam-17,24,19546,2092,2092,63,2
Jam-17,24,19570,2096,2096,56,2
Jam-17,24,19527,2090,2090,58,2
Jam-17,24,19723,2117,2117,55,2
Jam-17,24,19546,2092,2092,60,2
Jam-17,24,19617,2102,2102,55,2
Jam-17,24,19584,2099,2099,51,2
Jam-17,24,19619,2102,2102,65,2
Jam-17,24,19848,2132,2132,50,2
Jam-17,24,19527,2090,2090,58,2
Jam-17,24,19661,2109,2109,64,2
Jam-17,24,19672,2111,2111,62,2
Jam-17,24,19554,2093,2093,57,2
Jam-17,24,19524,2090,2090,60,2
Jam-17,24,19757,2123,2123,61,2
Jam-17,24,19776,2124,2124,63,2
Jam-17,24,19551,2093,2093,55,2
Jam-17,24,19717,2117,2117,59,2
Jam-17,24,19618,2103,2103,69,2
Jam-17,24,19671,2109,2109,69,2
Jam-17,24,19692,2112,2112,58,2
Jam-17,24,19532,2091,2091,59,2
Jam-17,24,19520,2089,2089,59,2
Jam-17,24,19657,2108,2108,60,2
Jam-17,24,19667,2109,2109,64,2
Jam-17,24,19553,2094,2094,63,2
Jam-17,24,19520,2089,2089,59,2
Jam-17,24,19674,2112,2112,55,2
Jam-17,24,19549,2093,2093,67,2
Jam-17,24,19624,2103,2103,56,2
Jam-17,24,19613,2100,2100,67,2
Jam-17,24,19543,2092,2092,60,2
Jam-17,24,19534,2091,2091,57,2
Jam-17,24,19652,2109,2109,59,2
Jam-17,24,19570,2095,2095,61,2
Jam-17,24,19648,2106,2106,62,2
Jam-17,24,19559,2094,2094,62,2
Jam-17,24,19618,2102,2102,68,2
Jam-17,24,19675,2108,2108,63,2
Jam-17,24,19661,2110,2110,62,2
Jam-18,25,13905,1586,1586,48,2
Jam-18,25,13618,1550,1550,51,2
Jam-18,25,13757,1567,1567,57,2
Jam-18,25,13784,1571,1571,45,2
Jam-18,25,13663,1557,1557,54,2
Jam-18,25,13740,1565,1565,55,2
Jam-18,25,13842,1578,1578,50,2
Jam-18,25,13763,1569,1569,48,2
Jam-18,25,13729,1564,1564,54,2
Jam-18,25,13715,1564,1564,57,2
Jam-18,25,13813,1574,1574,57,2
Jam-18,25,13869,1581,1581,51,2
Jam-18,25,13869,1581,1581,52,2
Jam-18,25,13737,1564,1564,42,2
Jam-18,25,13630,1551,1551,48,2
Jam-18,25,13835,1577,1577,53,2
Jam-18,25,13792,1573,1573,58,2
Jam-18,25,13884,1583,1583,48,2
Jam-18,25,13892,1584,1584,50,2
Jam-18,25,13585,1547,1547,48,2
Jam-18,25,13681,1558,1558,55,2
Jam-18,25,13721,1562,1562,47,2
Jam-18,25,13580,1546,1546,46,2
Jam-18,25,13763,1567,1567,52,2
Jam-18,25,13646,1554,1554,58,2
Jam-18,25,13831,1576,1576,50,2
Jam-18,25,13742,1567,1567,50,2
Jam-18,25,13664,1555,1555,53,2
Jam-18,25,13585,1546,1546,43,2
Jam-18,25,13792,1572,1572,58,2
Jam-18,25,13872,1582,1582,52,2
Jam-18,25,13592,1548,1548,47,2
Jam-18,25,13879,1583,1583,45,2
Jam-18,25,13886,1583,1583,50,2
Jam-18,25,13569,1544,1544,43,2
Jam-18,25,13840,1578,1578,43,2
Jam-18,25,13725,1564,1564,53,2
Jam-18,25,13819,1575,1575,57,2
Jam-18,25,13796,1572,1572,42,2
Jam-18,25,13802,1574,1574,47,2
Jam-18,25,13845,1578,1578,49,2
Jam-18,25,13569,1544,1544,43,2
Jam-18,25,13731,1564,1564,58,2
Jam-18,25,13763,1569,1569,48,2
Jam-18,25,13721,1563,1563,51,2
Jam-18,25,13647,1553,1553,60,2
Jam-18,25,13569,1544,1544,43,2
Jam-18,25,13669,1556,1556,53,2
Jam-18,25,13616,1550,1550,47,2
Jam-18,25,13595,1548,1548,51,2
Jam-18,25,13767,1569,1569,63,2
Jam-18,25,13807,1573,1573,46,2
Jam-18,25,13882,1583,1583,45,2
Jam-18,25,13691,1559,1559,50,2
Jam-18,25,13747,1565,1565,62,2
Jam-18,25,13693,1561,1561,57,2
Jam-18,25,13578,1545,1545,43,2
Jam-18,25,13689,1558,1558,52,2
Jam-18,25,13732,1564,1564,56,2
Jam-18,25,13755,1567,1567,59,2
Jam-18,25,13595,1547,1547,50,2
Jam-18,25,13622,1551,1551,59,2
Jam-18,25,13865,1580,1580,53,2
Jam-18,25,13627,1552,1552,50,2
Jam-18,25,13692,1559,1559,58,2
Jam-18,25,13776,1570,1570,60,2
Jam-18,25,13711,1562,1562,60,2
Jam-18,25,13888,1583,1583,50,2
Jam-18,25,13569,1544,1544,43,2
Jam-18,25,13872,1582,1582,46,2
Jam-18,25,13703,1559,1559,59,2
Jam-18,25,13875,1582,1582,46,2
Jam-18,25,13619,1551,1551,56,2
Jam-18,25,13905,1586,1586,48,2
Jam-18,25,13752,1567,1567,61,2
Jam-18,25,13834,1576,1576,53,2
Jam-18,25,13611,1549,1549,48,2
Jam-18,25,13884,1582,1582,51,2
Jam-18,25,13709,1562,1562,58,2
Jam-18,25,13598,1548,1548,48,2
Jam-18,25,13828,1576,1576,50,2
Jam-18,25,13606,1549,1549,58,2
Jam-18,25,13752,1567,1567,48,2
Jam-18,25,13714,1562,1562,49,2
Jam-18,25,13828,1576,1576,53,2
Jam-18,25,13878,1581,1581,53,2
Jam-18,25,13725,1562,1562,55,2
Jam-18,25,13589,1546,1546,43,2
Jam-18,25,13768,1569,1569,57,2
Jam-18,25,13884,1584,1584,50,2
Jam-18,25,13604,1548,1548,53,2
Jam-18,25,13604,1549,1549,49,2
Jam-18,25,13846,1578,1578,52,2
Jam-18,25,13621,1551,1551,58,2
Jam-18,25,13714,1563,1563,51,2
Jam-18,25,13705,1561,1561,57,2
Jam-18,25,13634,1552,1552,60,2
Jam-18,25,13899,1585,1585,48,2
Jam-18,25,13755,1566,1566,58,2
Jam-18,25,13712,1562,1562,49,2
Jam-19,22,3570,483,483,46,2
Jam-19,22,3572,484,484,44,2
Jam-19,22,3587,487,487,42,2
Jam-19,22,3590,485,485,54,2
Jam-19,22,3584,485,485,49,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3601,487,487,51,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3575,484,484,47,2
Jam-19,22,3619,490,490,54,2
Jam-19,22,3588,486,486,48,2
Jam-19,22,3592,486,486,52,2
Jam-19,22,3566,483,483,43,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3566,483,483,43,2
Jam-19,22,3638,491,491,58,2
Jam-19,22,3597,486,486,52,2
Jam-19,22,3607,488,488,52,2
Jam-19,22,3586,485,485,51,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3581,485,485,46,2
Jam-19,22,3613,490,490,50,2
Jam-19,22,3695,500,500,60,2
Jam-19,22,3584,485,485,49,2
Jam-19,22,3566,483,483,43,2
Jam-19,22,3640,492,492,54,2
Jam-19,22,3576,484,484,46,2
Jam-19,22,3580,484,484,50,2
Jam-19,22,3663,496,496,58,2
Jam-19,22,3568,483,483,45,2
Jam-19,22,3657,494,494,57,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3573,483,483,47,2
Jam-19,22,3575,484,484,46,2
Jam-19,22,3648,492,492,58,2
Jam-19,22,3572,483,483,48,2
Jam-19,22,3607,488,488,51,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3571,483,483,46,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3570,483,483,46,2
Jam-19,22,3596,487,487,52,2
Jam-19,22,3585,485,485,49,2
Jam-19,22,3709,500,500,69,2
Jam-19,22,3667,496,496,62,2
Jam-19,22,3592,486,486,49,2
Jam-19,22,3636,490,490,62,2
Jam-19,22,3584,485,485,48,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3609,488,488,53,2
Jam-19,22,3593,486,486,51,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3576,484,484,46,2
Jam-19,22,3568,483,483,44,2
Jam-19,22,3658,496,496,57,2
Jam-19,22,3573,484,484,45,2
Jam-19,22,3566,483,483,43,2
Jam-19,22,3578,484,484,48,2
Jam-19,22,3568,483,483,44,2
Jam-19,22,3616,489,489,52,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3617,489,489,53,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3646,492,492,63,2
Jam-19,22,3590,486,486,48,2
Jam-19,22,3566,483,483,43,2
Jam-19,22,3572,483,483,48,2
Jam-19,22,3571,483,483,46,2
Jam-19,22,3570,483,483,46,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3578,484,484,48,2
Jam-19,22,3624,491,491,54,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3578,484,484,48,2
Jam-19,22,3604,488,488,51,2
Jam-19,22,3578,484,484,48,2
Jam-19,22,3608,488,488,54,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3580,485,485,45,2
Jam-19,22,3648,493,493,57,2
Jam-19,22,3584,485,485,50,2
Jam-19,22,3626,491,491,54,2
Jam-19,22,3584,485,485,49,2
Jam-19,22,3562,482,482,44,2
Jam-19,22,3570,483,483,46,2
Jam-19,22,3614,489,489,54,2
Jam-19,22,3575,484,484,47,2
Jam-19,22,3590,487,487,45,2
Jam-19,22,3632,492,492,54,2
Jam-19,22,3611,490,490,47,2
Jam-19,22,3573,483,483,47,2
Jam-19,22,3602,486,486,54,2
Jam-19,22,3623,490,490,55,2
Jam-19,22,3599,486,486,54,2
Jam-19,22,3579,484,484,50,2
Jam-19,22,3641,493,493,55,2
Jam-19,22,3618,489,489,56,2
Jam-20,10,16491,1836,1836,705,2
Jam-20,10,11895,1340,1340,674,2
Jam-20,10,13488,1510,1510,794,2
Jam-20,10,12695,1423,1423,776,2
Jam-20,10,12154,1365,1365,713,2
Jam-20,10,13217,1485,1485,811,2
Jam-20,10,13697,1529,1529,811,2
Jam-20,10,12288,1382,1382,716,2
Jam-20,10,15891,1765,1765,870,2
Jam-20,10,12621,1418,1418,775,2
Jam-20,10,11895,1339,1339,678,2
Jam-20,10,12574,1417,1417,714,2
Jam-20,10,11959,1346,1346,685,2
Jam-20,10,13751,1539,1539,839,2
Jam-20,10,12356,1391,1391,716,2
Jam-20,10,12948,1452,1452,789,2
Jam-20,10,13010,1456,1456,798,2
Jam-20,10,12326,1387,1387,693,2
Jam-20,10,12040,1353,1353,694,2
Jam-20,10,12520,1409,1409,752,2
Jam-20,10,11913,1341,1341,680,2
Jam-20,10,12484,1404,1404,737,2
Jam-20,10,12125,1364,1364,710,2
Jam-20,10,14806,1649,1649,857,2
Jam-20,10,14185,1591,1591,841,2
Jam-20,10,12989,1456,1456,771,2
Jam-20,10,12089,1360,1360,705,2
Jam-20,10,11876,1337,1337,678,2
Jam-20,10,14489,1614,1614,855,2
Jam-20,10,11850,1334,1334,672,2
Jam-20,10,12406,1396,1396,701,2
Jam-20,10,13609,1530,1530,809,2
Jam-20,10,12663,1424,1424,739,2
Jam-20,10,12103,1361,1361,717,2
Jam-20,10,12870,1445,1445,787,2
Jam-20,10,11942,1344,1344,687,2
Jam-20,10,12467,1400,1400,741,2
Jam-20,10,11892,1338,1338,677,2
Jam-20,10,12136,1365,1365,694,2
Jam-20,10,12006,1351,1351,700,2
Jam-20,10,13126,1471,1471,783,2
Jam-20,10,14491,1621,1621,908,2
Jam-20,10,12443,1398,1398,743,2
Jam-20,10,12322,1384,1384,731,2
Jam-20,10,12689,1425,1425,768,2
Jam-20,10,12085,1358,1358,684,2
Jam-20,10,14127,1574,1574,838,2
Jam-20,10,11896,1339,1339,678,2
Jam-20,10,12235,1377,1377,693,2
Jam-20,10,12827,1437,1437,786,2
Jam-20,10,12667,1416,1416,757,2
Jam-20,10,12274,1377,1377,729,2
Jam-20,10,11847,1334,1334,670,2
Jam-20,10,11872,1336,1336,670,2
Jam-20,10,11840,1333,1333,668,2
Jam-20,10,12504,1405,1405,750,2
Jam-20,10,13358,1492,1492,802,2
Jam-20,10,12107,1362,1362,705,2
Jam-20,10,12854,1444,1444,786,2
Jam-20,10,12498,1404,1404,741,2
Jam-20,10,13108,1471,1471,798,2
Jam-20,10,12041,1356,1356,679,2
Jam-20,10,12693,1425,1425,805,2
Jam-20,10,12364,1386,1386,716,2
Jam-20,10,11971,1347,1347,694,2
Jam-20,10,14879,1661,1661,858,2
Jam-20,10,12764,1436,1436,766,2
Jam-20,10,12613,1415,1415,731,2
Jam-20,10,12302,1383,1383,755,2
Jam-20,10,12948,1452,1452,791,2
Jam-20,10,13486,1511,1511,823,2
Jam-20,10,12072,1357,1357,703,2
Jam-20,10,13932,1556,1556,859,2
Jam-20,10,12805,1438,1438,733,2
Jam-20,10,13004,1461,1461,800,2
Jam-20,10,11962,1348,1348,681,2
Jam-20,10,13059,1463,1463,813,2
Jam-20,10,12294,1386,1386,708,2
Jam-20,10,11922,1342,1342,675,2
Jam-20,10,13566,1520,1520,845,2
Jam-20,10,12732,1429,1429,806,2
Jam-20,10,11865,1335,1335,674,2
Jam-20,10,11890,1339,1339,675,2
Jam-20,10,12047,1355,1355,708,2
Jam-20,10,14593,1632,1632,857,2
Jam-20,10,11958,1345,1345,680,2
Jam-20,10,14019,1561,1561,833,2
Jam-20,10,12248,1380,1380,714,2
Jam-20,10,12166,1367,1367,701,2
Jam-20,10,12339,1384,1384,731,2
Jam-20,10,12000,1352,1352,704,2
Jam-20,10,13189,1474,1474,798,2
Jam-20,10,12574,1414,1414,732,2
Jam-20,10,12809,1436,1436,790,2
Jam-20,10,12003,1349,1349,690,2
Jam-20,10,11972,1348,1348,682,2
Jam-20,10,12280,1381,1381,724,2
Jam-20,10,12165,1368,1368,695,2
Jam-20,10,12422,1390,1390,730,2
Jam-20,10,12128,1364,1364,702,2
Jam-2,8,25880,2416,2416,964,2
Jam-2,8,22879,2142,2142,993,2
Jam-2,8,28545,2623,2623,1564,2
Jam-2,8,29702,2724,2724,1605,2
Jam-2,8,27036,2491,2491,1482,2
Jam-2,8,29192,2690,2690,1498,2
Jam-2,8,31722,2899,2899,1495,2
Jam-2,8,27695,2531,2531,1457,2
Jam-2,8,26749,2483,2483,1415,2
Jam-2,8,23095,2161,2161,1054,2
Jam-2,8,24630,2290,2290,1253,2
Jam-2,8,23278,2176,2176,1077,2
Jam-2,8,25955,2398,2398,1410,2
Jam-2,8,28449,2620,2620,1529,2
Jam-2,8,24367,2261,2261,1278,2
Jam-2,8,25394,2358,2358,1317,2
Jam-2,8,29959,2755,2755,1506,2
Jam-2,8,24761,2308,2308,1214,2
Jam-2,8,28750,2638,2638,1524,2
Jam-2,8,30485,2801,2801,1436,2
Jam-2,8,29665,2730,2730,1528,2
Jam-2,8,29359,2686,2686,1552,2
Jam-2,8,28219,2592,2592,1516,2
Jam-2,8,24311,2261,2261,1244,2
Jam-2,8,28058,2587,2587,1528,2
Jam-2,8,25292,2340,2340,1385,2
Jam-2,8,32536,2959,2959,1488,2
Jam-2,8,24137,2247,2247,1238,2
Jam-2,8,25977,2404,2404,1456,2
Jam-2,8,33533,3048,3048,1427,2
Jam-2,8,29740,2728,2728,1561,2
Jam-2,8,27041,2491,2491,1415,2
Jam-2,8,23761,2209,2209,1210,2
Jam-2,8,32844,2997,2997,1447,2
Jam-2,8,27868,2575,2575,1465,2
Jam-2,8,28429,2619,2619,1520,2
Jam-2,8,25109,2339,2339,1281,2
Jam-2,8,31127,2851,2851,1503,2
Jam-2,8,22970,2151,2151,1011,2
Jam-2,8,31191,2851,2851,1470,2
Jam-2,8,24899,2311,2311,1303,2
Jam-2,8,32673,2983,2983,1446,2
Jam-2,8,33166,3023,3023,1441,2
Jam-2,8,34115,3100,3100,1379,2
Jam-2,8,29565,2713,2713,1532,2
Jam-2,8,34196,3107,3107,1381,2
Jam-2,8,30596,2795,2795,1530,2
Jam-2,8,23919,2241,2241,1108,2
Jam-2,8,29884,2729,2729,1596,2
Jam-2,8,23966,2237,2237,1171,2
Jam-2,8,22763,2132,2132,993,2
Jam-2,8,30341,2774,2774,1554,2
Jam-2,8,26971,2506,2506,1387,2
Jam-2,8,32519,2970,2970,1477,2
Jam-2,8,27506,2541,2541,1484,2
Jam-2,8,23625,2202,2202,1144,2
Jam-2,8,29134,2674,2674,1593,2
Jam-2,8,28504,2627,2627,1529,2
Jam-2,8,27052,2493,2493,1431,2
Jam-2,8,25020,2331,2331,1323,2
Jam-2,8,23027,2155,2155,1032,2
Jam-2,8,31077,2827,2827,1555,2
Jam-2,8,27659,2551,2551,1498,2
Jam-2,8,29114,2665,2665,1541,2
Jam-2,8,33980,3090,3090,1395,2
Jam-2,8,30846,2821,2821,1524,2
Jam-2,8,30590,2805,2805,1521,2
Jam-2,8,33793,3069,3069,1418,2
Jam-2,8,32157,2931,2931,1515,2
Jam-2,8,26175,2429,2429,1462,2
Jam-2,8,30947,2841,2841,1530,2
Jam-2,8,32893,2991,2991,1458,2
Jam-2,8,25776,2398,2398,1277,2
Jam-2,8,30347,2773,2773,1564,2
Jam-2,8,28283,2599,2599,1525,2
Jam-2,8,25440,2356,2356,1379,2
Jam-2,8,22762,2132,2132,985,2
Jam-2,8,30285,2771,2771,1549,2
Jam-2,8,30281,2768,2768,1569,2
Jam-2,8,25317,2345,2345,1360,2
Jam-2,8,24302,2264,2264,1193,2
Jam-2,8,30712,2826,2826,1419,2
Jam-2,8,27135,2507,2507,1557,2
Jam-2,8,31908,2912,2912,1508,2
Jam-2,8,24022,2239,2239,1202,2
Jam-2,8,27846,2563,2563,1478,2
Jam-2,8,26566,2470,2470,1305,2
Jam-2,8,23508,2198,2198,1117,2
Jam-2,8,24721,2305,2305,1242,2
Jam-2,8,22931,2142,2142,1027,2
Jam-2,8,22740,2130,2130,980,2
Jam-2,8,26042,2410,2410,1480,2
Jam-2,8,23690,2211,2211,1177,2
Jam-2,8,28548,2629,2629,1484,2
Jam-2,8,33609,3054,3054,1423,2
Jam-2,8,27972,2577,2577,1522,2
Jam-2,8,27097,2507,2507,1442,2
Jam-2,8,33674,3067,3067,1410,2
Jam-2,8,29131,2661,2661,1555,2
Jam-2,8,28343,2602,2602,1547,2
Jam-21,21,1668,255,255,6,2
Jam-21,21,1662,254,254,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1678,257,257,5,2
Jam-21,21,1677,257,257,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1677,257,257,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1678,257,257,5,2
Jam-21,21,1673,256,256,6,2
Jam-21,21,1667,255,255,7,2
Jam-21,21,1672,256,256,4,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1636,249,249,10,2
Jam-21,21,1683,258,258,5,2
Jam-21,21,1647,251,251,8,2
Jam-21,21,1651,252,252,7,2
Jam-21,21,1674,256,256,7,2
Jam-21,21,1672,256,256,6,2
Jam-21,21,1678,257,257,6,2
Jam-21,21,1641,250,250,9,2
Jam-21,21,1673,256,256,7,2
Jam-21,21,1657,253,253,9,2
Jam-21,21,1668,255,255,8,2
Jam-21,21,1655,253,253,7,2
Jam-21,21,1678,257,257,6,2
Jam-21,21,1651,252,252,11,2
Jam-21,21,1646,251,251,9,2
Jam-21,21,1652,252,252,11,2
Jam-21,21,1641,250,250,9,2
Jam-21,21,1641,250,250,11,2
Jam-21,21,1647,251,251,11,2
Jam-21,21,1647,251,251,11,2
Jam-21,21,1677,257,257,5,2
Jam-21,21,1642,250,250,9,2
Jam-21,21,1677,257,257,5,2
Jam-21,21,1678,257,257,6,2
Jam-21,21,1642,250,250,12,2
Jam-21,21,1642,250,250,12,2
Jam-21,21,1642,250,250,9,2
Jam-21,21,1667,255,255,6,2
Jam-21,21,1656,253,253,9,2
Jam-21,21,1645,251,251,9,2
Jam-21,21,1667,255,255,8,2
Jam-21,21,1677,257,257,6,2
