jsonfile,car_2,car_3,v_size,h_size,mag_nodes,mag_edges,path_length,num_sccs,max_scc_size
../psiturk-rushhour/static/json/1509546683_16_prb28993_9_.json,6,3,6,3,7,8,9,1,4
../psiturk-rushhour/static/json/1509585179_39_prb46550_12_.json,6,3,5,4,9,14,12,1,7
../psiturk-rushhour/static/json/1509690306_54_prb73007_12_.json,6,3,4,5,8,12,12,1,5
../psiturk-rushhour/static/json/1509564120_9_prb37431_18_.json,6,3,5,4,8,13,18,1,8
../psiturk-rushhour/static/json/1509562426_47_prb36698_9_.json,6,3,4,5,8,11,9,1,5
../psiturk-rushhour/static/json/1509572672_11_prb41371_12_.json,6,3,6,3,5,5,12,0,1
../psiturk-rushhour/static/json/1509562273_37_prb36653_9_.json,6,3,3,6,6,6,9,0,1
../psiturk-rushhour/static/json/1509422200_13_prb1914_10_.json,6,3,4,5,7,7,10,0,1
../psiturk-rushhour/static/json/1509563461_71_prb37107_9_.json,6,3,4,5,9,14,9,1,6
../psiturk-rushhour/static/json/1509586667_55_prb47486_9_.json,6,3,6,3,8,10,9,1,4
../psiturk-rushhour/static/json/1509679896_72_prb71384_10_.json,6,3,5,4,9,13,10,1,6
../psiturk-rushhour/static/json/1509636592_74_prb58634_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509722767_49_prb78293_11_.json,6,3,3,6,8,11,11,1,5
../psiturk-rushhour/static/json/1509586194_72_prb47164_9_.json,6,3,4,5,9,13,9,1,6
../psiturk-rushhour/static/json/1509587343_11_prb47874_18_.json,6,3,4,5,9,12,18,1,5
../psiturk-rushhour/static/json/1509727788_59_prb80911_9_.json,6,3,6,3,7,11,9,1,6
../psiturk-rushhour/static/json/1509632752_46_prb58298_10_.json,6,3,4,5,9,13,10,1,6
../psiturk-rushhour/static/json/1509546829_61_prb29084_9_.json,6,3,3,6,7,8,9,0,1
../psiturk-rushhour/static/json/1509459063_85_prb7432_10_.json,6,3,6,3,7,7,10,0,1
../psiturk-rushhour/static/json/1509717391_88_prb75413_16_.json,6,3,6,3,9,15,16,1,7
../psiturk-rushhour/static/json/1509679799_28_prb71340_12_.json,6,3,4,5,9,12,12,1,5
../psiturk-rushhour/static/json/1509467450_35_prb11831_9_.json,6,3,5,4,9,12,9,1,7
../psiturk-rushhour/static/json/1509502349_14_prb25218_9_.json,6,3,6,3,6,7,9,1,4
../psiturk-rushhour/static/json/1509637056_7_prb58853_16_.json,6,3,5,4,4,5,16,0,1
../psiturk-rushhour/static/json/1509588646_72_prb48683_9_.json,6,3,6,3,5,5,9,0,1
../psiturk-rushhour/static/json/1509427975_73_prb4383_9_.json,6,3,7,2,4,4,9,0,1
../psiturk-rushhour/static/json/1509547038_97_prb29293_9_.json,6,3,4,5,8,13,9,1,7
../psiturk-rushhour/static/json/1509724140_34_prb78992_18_.json,6,3,5,4,5,5,18,0,1
../psiturk-rushhour/static/json/1509632757_81_prb58301_10_.json,6,3,3,6,7,9,10,1,4
../psiturk-rushhour/static/json/1509553892_89_prb32699_9_.json,6,3,4,5,7,9,9,1,5
../psiturk-rushhour/static/json/1509652721_45_prb65255_9_.json,6,3,3,6,8,12,9,1,6
../psiturk-rushhour/static/json/1509478664_37_prb17924_13_.json,6,3,5,4,4,5,13,0,1
../psiturk-rushhour/static/json/1509478563_1_prb17852_9_.json,6,3,4,5,7,11,9,1,6
../psiturk-rushhour/static/json/1509411897_18_prb717_11_.json,6,3,3,6,4,6,11,0,1
../psiturk-rushhour/static/json/1509464124_54_prb10038_9_.json,6,3,5,4,8,10,9,1,6
../psiturk-rushhour/static/json/1509508294_12_prb27884_10_.json,6,3,6,3,8,11,10,1,5
../psiturk-rushhour/static/json/1509623373_2_prb55905_16_.json,6,3,5,4,9,15,16,1,6
../psiturk-rushhour/static/json/1509501446_11_prb24887_9_.json,6,3,4,5,8,9,9,1,4
../psiturk-rushhour/static/json/1509672800_09_prb67812_10_.json,6,3,4,5,8,10,10,0,1
../psiturk-rushhour/static/json/1509638661_37_prb59594_9_.json,6,3,5,4,9,15,9,1,6
../psiturk-rushhour/static/json/1509568172_65_prb39085_11_.json,6,3,5,4,6,7,11,0,1
../psiturk-rushhour/static/json/1509550805_15_prb31065_9_.json,6,3,4,5,7,9,9,0,1
../psiturk-rushhour/static/json/1509571989_6_prb41026_10_.json,6,3,3,6,9,12,10,1,5
../psiturk-rushhour/static/json/1509423116_99_prb2405_10_.json,6,3,5,4,8,11,10,1,5
../psiturk-rushhour/static/json/1509654688_05_prb66475_12_.json,6,3,4,5,6,7,12,0,1
../psiturk-rushhour/static/json/1509575883_13_prb43214_12_.json,6,3,6,3,8,11,12,1,5
../psiturk-rushhour/static/json/1509466630_87_prb11397_9_.json,6,3,4,5,8,9,9,1,4
../psiturk-rushhour/static/json/1509599054_93_prb52317_11_.json,6,3,4,5,8,12,11,0,1
../psiturk-rushhour/static/json/1509623571_22_prb55977_9_.json,6,3,5,4,8,12,9,1,5
../psiturk-rushhour/static/json/1509419146_84_prb112_10_.json,6,3,5,4,6,9,10,1,4
../psiturk-rushhour/static/json/1509419626_91_prb331_11_.json,6,3,4,5,8,9,11,1,4
../psiturk-rushhour/static/json/1509643992_1_prb62426_9_.json,6,3,3,6,8,9,9,1,4
../psiturk-rushhour/static/json/1509457869_32_prb6674_9_.json,6,3,6,3,5,6,9,0,1
../psiturk-rushhour/static/json/1509420697_6_prb1057_10_.json,6,3,4,5,8,11,10,1,5
../psiturk-rushhour/static/json/1509490028_06_prb21487_13_.json,6,3,6,3,5,6,13,0,1
../psiturk-rushhour/static/json/1509556570_02_prb34415_9_.json,6,3,6,3,8,11,9,1,6
../psiturk-rushhour/static/json/1509506428_96_prb26953_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509575551_05_prb42979_9_.json,6,3,4,5,6,7,9,1,4
../psiturk-rushhour/static/json/1509552865_87_prb32115_18_.json,6,3,6,3,6,7,18,0,1
../psiturk-rushhour/static/json/1509730317_61_prb81632_11_.json,6,3,3,6,9,13,11,1,6
../psiturk-rushhour/static/json/1509478970_77_prb18134_13_.json,6,3,6,3,9,13,13,1,6
../psiturk-rushhour/static/json/1509726236_66_prb80333_10_.json,6,3,5,4,8,9,10,1,4
../psiturk-rushhour/static/json/1509568380_23_prb39209_11_.json,6,3,3,6,6,8,11,0,1
../psiturk-rushhour/static/json/1509584113_26_prb45893_16_.json,6,3,5,4,7,10,16,1,5
../psiturk-rushhour/static/json/1509623300_25_prb55853_9_.json,6,3,2,7,8,8,9,0,1
../psiturk-rushhour/static/json/1509503629_34_prb25871_14_.json,6,3,5,4,9,10,14,0,1
../psiturk-rushhour/static/json/1509419924_45_prb536_10_.json,6,3,5,4,9,14,10,1,5
../psiturk-rushhour/static/json/1509424168_91_prb3004_14_.json,6,3,5,4,7,10,14,1,5
../psiturk-rushhour/static/json/1509491246_87_prb22419_9_.json,6,3,5,4,7,9,9,1,5
../psiturk-rushhour/static/json/1509607458_27_prb54228_9_.json,6,3,5,4,7,9,9,1,6
../psiturk-rushhour/static/json/1509570705_22_prb40440_9_.json,6,3,4,5,7,7,9,0,1
../psiturk-rushhour/static/json/1509463616_89_prb9777_10_.json,6,3,4,5,6,6,10,0,1
../psiturk-rushhour/static/json/1509717368_64_prb75405_9_.json,6,3,5,4,8,12,9,1,5
../psiturk-rushhour/static/json/1509455853_57_prb6590_10_.json,6,3,4,5,7,8,10,1,4
../psiturk-rushhour/static/json/1509502121_98_prb25157_9_.json,6,3,6,3,8,9,9,1,4
../psiturk-rushhour/static/json/1509558901_02_prb35644_9_.json,6,3,4,5,8,11,9,1,6
../psiturk-rushhour/static/json/1509676403_47_prb69762_9_.json,6,3,5,4,6,7,9,0,1
../psiturk-rushhour/static/json/1509440239_55_prb5317_9_.json,6,3,4,5,7,11,9,1,6
../psiturk-rushhour/static/json/1509593560_87_prb51224_9_.json,6,3,5,4,8,9,9,1,4
../psiturk-rushhour/static/json/1509428996_07_prb5027_12_.json,6,3,6,3,5,5,12,0,1
../psiturk-rushhour/static/json/1509552346_5_prb31815_9_.json,6,3,3,6,9,13,9,1,8
../psiturk-rushhour/static/json/1509730224_56_prb81569_12_.json,6,3,5,4,9,15,12,1,6
../psiturk-rushhour/static/json/1509640743_57_prb60758_17_.json,6,3,6,3,5,6,17,0,1
../psiturk-rushhour/static/json/1509463223_67_prb9620_9_.json,6,3,4,5,8,10,9,1,5
../psiturk-rushhour/static/json/1509710145_74_prb73850_15_.json,6,3,5,4,8,10,15,1,4
../psiturk-rushhour/static/json/1509480847_29_prb19168_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509551369_0_prb31376_9_.json,6,3,4,5,9,11,9,1,6
../psiturk-rushhour/static/json/1509421153_85_prb1317_12_.json,6,3,4,5,7,7,12,0,1
../psiturk-rushhour/static/json/1509421474_08_prb1520_11_.json,6,3,5,4,8,9,11,1,4
../psiturk-rushhour/static/json/1509642138_41_prb61369_10_.json,6,3,5,4,8,10,10,1,4
../psiturk-rushhour/static/json/1509419053_38_prb48_15_.json,6,3,4,5,9,12,15,1,6
../psiturk-rushhour/static/json/1509589357_67_prb48940_9_.json,6,3,5,4,8,9,9,0,1
../psiturk-rushhour/static/json/1509649296_41_prb63512_10_.json,6,3,4,5,9,13,10,1,6
../psiturk-rushhour/static/json/1509475622_04_prb16293_11_.json,6,3,6,3,8,11,11,1,4
../psiturk-rushhour/static/json/1509491016_83_prb22196_11_.json,6,3,6,3,7,10,11,1,5
../psiturk-rushhour/static/json/1509464472_82_prb10166_16_.json,6,3,6,3,9,14,16,1,6
../psiturk-rushhour/static/json/1509461431_11_prb8422_11_.json,6,3,5,4,6,7,11,0,1
../psiturk-rushhour/static/json/1509610470_64_prb54736_15_.json,6,3,5,4,9,13,15,1,6
../psiturk-rushhour/static/json/1509564806_86_prb37667_9_.json,6,3,4,5,8,10,9,0,1
../psiturk-rushhour/static/json/1509440258_15_prb5351_13_ (1).json,6,3,6,3,6,7,13,0,1
../psiturk-rushhour/static/json/1509640443_52_prb60580_11_.json,6,3,4,5,7,11,11,1,6
../psiturk-rushhour/static/json/1509475205_18_prb16119_10_.json,6,3,3,6,6,6,10,0,1
../psiturk-rushhour/static/json/1509717322_14_prb75352_12_.json,6,3,3,6,9,14,12,1,6
../psiturk-rushhour/static/json/1509489340_88_prb21128_9_.json,6,3,4,5,7,8,9,0,1
../psiturk-rushhour/static/json/1509476499_69_prb16657_9_.json,6,3,2,7,8,9,9,1,6
../psiturk-rushhour/static/json/1509472097_4_prb14295_9_.json,6,3,4,5,8,9,9,0,1
../psiturk-rushhour/static/json/1509489373_75_prb21134_18_.json,6,3,5,4,9,11,18,1,5
../psiturk-rushhour/static/json/1509654541_88_prb66328_9_.json,6,3,3,6,9,11,9,1,5
../psiturk-rushhour/static/json/1509717948_89_prb75704_10_.json,6,3,3,6,7,10,10,0,1
../psiturk-rushhour/static/json/1509556105_47_prb34138_10_.json,6,3,5,4,9,14,10,1,5
../psiturk-rushhour/static/json/1509590276_74_prb49432_9_.json,6,3,6,3,7,8,9,0,1
../psiturk-rushhour/static/json/1509491215_63_prb22400_18_.json,6,3,5,4,4,5,18,0,1
../psiturk-rushhour/static/json/1509729316_83_prb81503_9_.json,6,3,3,6,8,8,9,0,1
../psiturk-rushhour/static/json/1509419590_08_prb297_9_.json,6,3,3,6,8,8,9,0,1
../psiturk-rushhour/static/json/1509612059_19_prb55077_9_.json,6,3,3,6,5,5,9,0,1
../psiturk-rushhour/static/json/1509722402_06_prb78069_10_.json,6,3,6,3,6,8,10,1,5
../psiturk-rushhour/static/json/1509677072_2_prb70181_10_.json,6,3,3,6,7,10,10,1,4
../psiturk-rushhour/static/json/1509570250_08_prb40189_11_.json,6,3,5,4,8,12,11,1,5
../psiturk-rushhour/static/json/1509419089_78_prb57_9_.json,6,3,4,5,7,8,9,1,5
../psiturk-rushhour/static/json/1509585227_74_prb46580_16_.json,6,3,5,4,8,11,16,1,4
../psiturk-rushhour/static/json/1509574660_9_prb42506_9_.json,6,3,4,5,7,9,9,1,6
../psiturk-rushhour/static/json/1509654009_98_prb66056_10_.json,6,3,4,5,7,9,10,1,5
../psiturk-rushhour/static/json/1509455667_9_prb6421_9_.json,6,3,3,6,7,9,9,1,7
../psiturk-rushhour/static/json/1509592769_46_prb50780_10_.json,6,3,3,6,8,9,10,1,5
../psiturk-rushhour/static/json/1509428586_01_prb4704_9_.json,6,3,6,3,8,8,9,0,1
../psiturk-rushhour/static/json/1509555782_07_prb33903_10_.json,6,3,4,5,6,8,10,1,5
../psiturk-rushhour/static/json/1509457962_47_prb6711_13_.json,6,3,5,4,6,7,13,0,1
../psiturk-rushhour/static/json/1509721063_48_prb77264_12_.json,6,3,5,4,7,8,12,1,4
../psiturk-rushhour/static/json/1509555026_89_prb33434_9_.json,6,3,4,5,8,12,9,0,1
../psiturk-rushhour/static/json/1509726746_36_prb80501_9_.json,6,3,5,4,7,10,9,1,6
../psiturk-rushhour/static/json/1509674687_33_prb69001_12_.json,6,3,3,6,9,11,12,1,4
../psiturk-rushhour/static/json/1509586798_92_prb47571_9_.json,6,3,4,5,7,9,9,1,5
../psiturk-rushhour/static/json/1509625636_99_prb56482_17_.json,6,3,5,4,9,13,17,1,6
../psiturk-rushhour/static/json/1509547485_18_prb29585_14_.json,6,3,5,4,9,13,14,1,6
../psiturk-rushhour/static/json/1509546803_58_prb29038_9_.json,6,3,5,4,7,8,9,0,1
../psiturk-rushhour/static/json/1509467822_96_prb12025_11_.json,6,3,5,4,8,10,11,1,4
../psiturk-rushhour/static/json/1509558845_54_prb35593_12_.json,6,3,5,4,9,13,12,1,4
../psiturk-rushhour/static/json/1509710588_66_prb74115_9_.json,6,3,7,2,7,10,9,1,5
../psiturk-rushhour/static/json/1509421564_19_prb1555_9_.json,6,3,5,4,9,14,9,1,7
../psiturk-rushhour/static/json/1509471500_79_prb14001_9_.json,6,3,4,5,8,9,9,1,5
../psiturk-rushhour/static/json/1509721760_38_prb77734_9_.json,6,3,4,5,8,8,9,0,1
../psiturk-rushhour/static/json/1509504731_38_prb26528_10_.json,6,3,4,5,7,9,10,1,5
../psiturk-rushhour/static/json/1509556959_89_prb34551_14_.json,6,3,7,2,7,9,14,1,4
../psiturk-rushhour/static/json/1509583465_29_prb45408_11_.json,6,3,6,3,8,9,11,0,1
../psiturk-rushhour/static/json/1509599546_97_prb52599_9_.json,6,3,3,6,9,11,9,1,5
../psiturk-rushhour/static/json/1509492119_56_prb22890_13_.json,6,3,6,3,4,4,13,0,1
../psiturk-rushhour/static/json/1509546657_94_prb28961_12_.json,6,3,6,3,8,10,12,1,6
../psiturk-rushhour/static/json/1509632386_33_prb57999_9_.json,6,3,3,6,8,12,9,0,1
../psiturk-rushhour/static/json/1509614842_49_prb55664_9_.json,6,3,5,4,9,13,9,1,7
../psiturk-rushhour/static/json/1509459235_62_prb7532_10_.json,6,3,5,4,9,14,10,1,7
../psiturk-rushhour/static/json/1509549939_61_prb30666_10_.json,6,3,5,4,5,5,10,0,1
../psiturk-rushhour/static/json/1509726455_08_prb80446_10_.json,6,3,6,3,7,9,10,1,6
../psiturk-rushhour/static/json/1509475547_38_prb16249_9_.json,6,3,3,6,6,8,9,0,1
../psiturk-rushhour/static/json/1509507751_43_prb27719_12_.json,6,3,6,3,7,8,12,0,1
../psiturk-rushhour/static/json/1509592802_21_prb50819_10_.json,6,3,7,2,7,10,10,1,6
../psiturk-rushhour/static/json/1509465237_99_prb10626_16_.json,6,3,6,3,8,13,16,1,7
../psiturk-rushhour/static/json/1509503283_66_prb25765_10_.json,6,3,5,4,9,13,10,1,5
../psiturk-rushhour/static/json/1509560599_54_prb35872_12_.json,6,3,6,3,6,6,12,0,1
../psiturk-rushhour/static/json/1509588720_08_prb48726_9_.json,6,3,4,5,7,8,9,0,1
../psiturk-rushhour/static/json/1509572007_56_prb41034_10_.json,6,3,3,6,8,11,10,1,5
../psiturk-rushhour/static/json/1509644524_81_prb62762_11_.json,6,3,5,4,9,13,11,1,5
../psiturk-rushhour/static/json/1509584758_54_prb46254_11_.json,6,3,4,5,8,12,11,1,6
../psiturk-rushhour/static/json/1509588752_82_prb48751_13_.json,6,3,6,3,8,11,13,1,5
../psiturk-rushhour/static/json/1509656276_58_prb66608_15_.json,6,3,6,3,9,12,15,1,6
../psiturk-rushhour/static/json/1509630933_31_prb57626_18_.json,6,3,5,4,9,12,18,1,6
../psiturk-rushhour/static/json/1509481676_07_prb19682_11_.json,6,3,5,4,8,9,11,1,4
../psiturk-rushhour/static/json/1509551135_07_prb31199_10_.json,6,3,4,5,8,9,10,1,4
../psiturk-rushhour/static/json/1509549391_29_prb30324_9_.json,6,3,4,5,7,9,9,0,1
../psiturk-rushhour/static/json/1509557549_99_prb34927_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509479750_34_prb18510_10_.json,6,3,4,5,9,14,10,1,7
../psiturk-rushhour/static/json/1509458776_28_prb7278_11_.json,6,3,5,4,9,12,11,1,6
../psiturk-rushhour/static/json/1509424644_61_prb3310_10_.json,6,3,5,4,5,7,10,0,1
../psiturk-rushhour/static/json/1509500314_43_prb24406_16_.json,6,3,6,3,5,6,16,0,1
../psiturk-rushhour/static/json/1509603016_06_prb53469_9_.json,6,3,3,6,4,4,9,0,1
../psiturk-rushhour/static/json/1509642914_55_prb61736_12_.json,6,3,6,3,8,10,12,1,5
../psiturk-rushhour/static/json/1509460985_67_prb8125_9_.json,6,3,4,5,7,9,9,1,5
../psiturk-rushhour/static/json/1509717215_97_prb75287_9_.json,6,3,4,5,9,9,9,0,1
../psiturk-rushhour/static/json/1509552537_69_prb31935_10_.json,6,3,5,4,7,9,10,0,1
../psiturk-rushhour/static/json/1509463497_52_prb9718_11_.json,6,3,4,5,8,12,11,1,5
../psiturk-rushhour/static/json/1509469374_96_prb12684_10_.json,6,3,3,6,6,7,10,0,1
../psiturk-rushhour/static/json/1509613502_21_prb55384_14_.json,6,3,5,4,8,11,14,1,6
../psiturk-rushhour/static/json/1509641408_25_prb60995_12_.json,6,3,5,4,9,11,12,1,6
../psiturk-rushhour/static/json/1509717341_85_prb75379_9_.json,6,3,6,3,8,10,9,1,4
../psiturk-rushhour/static/json/1509422086_16_prb1827_9_.json,6,3,5,4,9,11,9,1,4
../psiturk-rushhour/static/json/1509729042_19_prb81368_9_.json,6,3,4,5,8,10,9,1,5
../psiturk-rushhour/static/json/1509481067_13_prb19279_14_.json,6,3,5,4,6,7,14,0,1
../psiturk-rushhour/static/json/1509547410_34_prb29553_9_.json,6,3,5,4,6,8,9,1,4
../psiturk-rushhour/static/json/1509592648_16_prb50683_11_.json,6,3,5,4,7,9,11,0,1
../psiturk-rushhour/static/json/1509624553_24_prb56250_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509492344_62_prb22991_9_.json,6,3,2,7,5,5,9,0,1
../psiturk-rushhour/static/json/1509473271_44_prb14963_15_.json,6,3,3,6,8,8,15,0,1
../psiturk-rushhour/static/json/1509726417_16_prb80429_11_.json,6,3,4,5,8,11,11,0,1
../psiturk-rushhour/static/json/1509599115_82_prb52355_10_.json,6,3,3,6,8,9,10,0,1
../psiturk-rushhour/static/json/1509557071_89_prb34617_10_.json,6,3,6,3,8,9,10,1,4
../psiturk-rushhour/static/json/1509585277_63_prb46639_16_.json,6,3,4,5,8,11,16,1,7
../psiturk-rushhour/static/json/1509459240_03_prb7535_9_.json,6,3,4,5,7,8,9,1,5
../psiturk-rushhour/static/json/1509606138_35_prb54051_10_.json,6,3,7,2,6,9,10,1,6
../psiturk-rushhour/static/json/1509428861_76_prb4921_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509598866_94_prb52272_9_.json,6,3,4,5,7,9,9,1,5
../psiturk-rushhour/static/json/1509493857_95_prb23636_10_.json,6,3,7,2,6,6,10,0,1
../psiturk-rushhour/static/json/1509546464_26_prb28874_12_.json,6,3,5,4,7,9,12,0,1
../psiturk-rushhour/static/json/1509697636_2_prb73057_12_.json,6,3,3,6,9,13,12,2,4
../psiturk-rushhour/static/json/1509491261_94_prb22436_11_.json,6,3,5,4,6,6,11,0,1
../psiturk-rushhour/static/json/1509546352_19_prb28844_9_.json,6,3,5,4,7,9,9,0,1
../psiturk-rushhour/static/json/1509631110_98_prb57660_13_.json,6,3,6,3,7,9,13,1,4
../psiturk-rushhour/static/json/1509575493_33_prb42923_12_.json,6,3,6,3,5,7,12,0,1
../psiturk-rushhour/static/json/1509478584_19_prb17861_11_.json,6,3,6,3,6,6,11,0,1
../psiturk-rushhour/static/json/1509570467_63_prb40341_13_.json,6,3,5,4,7,10,13,1,4
../psiturk-rushhour/static/json/1509656619_04_prb66811_9_.json,6,3,4,5,6,6,9,0,1
../psiturk-rushhour/static/json/1509725296_48_prb79700_9_.json,6,3,3,6,6,10,9,0,1
../psiturk-rushhour/static/json/1509555087_12_prb33509_11_.json,6,3,5,4,9,10,11,1,4
../psiturk-rushhour/static/json/1509601629_36_prb53135_9_.json,6,3,5,4,7,8,9,1,4
../psiturk-rushhour/static/json/1509588384_04_prb48519_16_.json,6,3,3,6,8,11,16,1,5
../psiturk-rushhour/static/json/1509722281_7_prb78009_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509464065_98_prb10003_10_.json,6,3,4,5,9,9,10,0,1
../psiturk-rushhour/static/json/1509557065_72_prb34614_10_.json,6,3,4,5,6,7,10,1,4
../psiturk-rushhour/static/json/1509599508_7_prb52554_9_.json,6,3,5,4,6,9,9,1,5
../psiturk-rushhour/static/json/1509555907_57_prb33974_15_.json,6,3,6,3,9,13,15,1,6
../psiturk-rushhour/static/json/1509594865_99_prb51942_15_.json,6,3,5,4,9,11,15,0,1
../psiturk-rushhour/static/json/1509636681_46_prb58681_9_.json,6,3,6,3,8,10,9,1,5
../psiturk-rushhour/static/json/1509423573_53_prb2652_12_.json,6,3,4,5,9,13,12,0,1
../psiturk-rushhour/static/json/1509728756_73_prb81177_10_.json,6,3,5,4,8,8,10,0,1
../psiturk-rushhour/static/json/1509490768_44_prb22033_10_.json,6,3,4,5,8,13,10,1,5
../psiturk-rushhour/static/json/1509480142_29_prb18798_9_.json,6,3,6,3,6,8,9,1,4
../psiturk-rushhour/static/json/1509475912_92_prb16445_16_.json,6,3,6,3,9,13,16,1,6
../psiturk-rushhour/static/json/1509490749_38_prb22019_9_.json,6,3,3,6,9,13,9,1,5
../psiturk-rushhour/static/json/1509721274_72_prb77356_10_.json,6,3,6,3,9,13,10,1,5
../psiturk-rushhour/static/json/1509680983_52_prb71832_10_.json,6,3,5,4,9,12,10,1,4
../psiturk-rushhour/static/json/1509570262_11_prb40213_10_.json,6,3,3,6,8,12,10,1,6
../psiturk-rushhour/static/json/1509428328_54_prb4534_11_.json,6,3,6,3,7,7,11,0,1
../psiturk-rushhour/static/json/1509457858_6_prb6671_14_.json,6,3,7,2,6,9,14,1,4
../psiturk-rushhour/static/json/1509606178_29_prb54081_11_.json,6,3,4,5,9,13,11,1,4
../psiturk-rushhour/static/json/1509503827_46_prb25973_9_.json,6,3,6,3,9,12,9,1,7
../psiturk-rushhour/static/json/1509556161_35_prb34169_9_.json,6,3,5,4,7,9,9,1,5
../psiturk-rushhour/static/json/1509420607_07_prb999_9_.json,6,3,5,4,8,10,9,1,4
../psiturk-rushhour/static/json/1509640131_47_prb60409_11_.json,6,3,3,6,7,8,11,0,1
../psiturk-rushhour/static/json/1509730777_76_prb81731_13_.json,6,3,6,3,9,12,13,1,4
../psiturk-rushhour/static/json/1509650767_68_prb64306_10_.json,6,3,4,5,8,8,10,0,1
../psiturk-rushhour/static/json/1509424444_59_prb3217_11_.json,6,3,4,5,9,12,11,1,4
../psiturk-rushhour/static/json/1509588784_11_prb48767_12_.json,6,3,5,4,9,10,12,1,4
../psiturk-rushhour/static/json/1509637507_39_prb59102_9_.json,6,3,5,4,7,8,9,1,5
../psiturk-rushhour/static/json/1509428461_58_prb4589_10_.json,6,3,3,6,7,8,10,1,4
../psiturk-rushhour/static/json/1509429305_0_prb5252_11_.json,6,3,4,5,7,9,11,1,5
../psiturk-rushhour/static/json/1509561164_51_prb36111_9_.json,6,3,2,7,8,12,9,1,5
../psiturk-rushhour/static/json/1509565713_11_prb37965_9_.json,6,3,7,2,6,6,9,0,1
../psiturk-rushhour/static/json/1509476185_46_prb16536_9_.json,6,3,5,4,7,8,9,0,1
../psiturk-rushhour/static/json/1509421428_92_prb1498_11_.json,6,3,4,5,8,12,11,0,1
../psiturk-rushhour/static/json/1509461885_17_prb8703_9_.json,6,3,3,6,5,6,9,0,1
../psiturk-rushhour/static/json/1509567676_97_prb38770_9_.json,6,3,5,4,7,9,9,1,4
../psiturk-rushhour/static/json/1509710834_92_prb74256_9_.json,6,3,3,6,7,9,9,1,5
../psiturk-rushhour/static/json/1509632677_58_prb58251_10_.json,6,3,5,4,8,10,10,0,1
../psiturk-rushhour/static/json/1509568054_6_prb38945_9_.json,6,3,3,6,8,9,9,0,1
../psiturk-rushhour/static/json/1509455127_87_prb6154_9_.json,6,3,6,3,9,11,9,1,5
../psiturk-rushhour/static/json/1509463640_37_prb9806_9_.json,6,3,4,5,7,7,9,0,1
../psiturk-rushhour/static/json/1509465820_25_prb10796_10_.json,6,3,4,5,8,12,10,1,5
../psiturk-rushhour/static/json/1509637150_12_prb58942_10_.json,6,3,7,2,7,8,10,0,1
../psiturk-rushhour/static/json/1509610342_28_prb54715_10_.json,6,3,2,7,5,6,10,0,1
../psiturk-rushhour/static/json/1509584446_2_prb46081_14_.json,6,3,4,5,7,8,14,0,1
../psiturk-rushhour/static/json/1509479681_48_prb18432_10_.json,6,3,3,6,7,9,10,1,4
../psiturk-rushhour/static/json/1509728576_32_prb81064_9_.json,6,3,3,6,8,8,9,0,1
../psiturk-rushhour/static/json/1509547381_51_prb29542_10_.json,6,3,4,5,7,11,10,1,5
../psiturk-rushhour/static/json/1509632835_7_prb58337_9_.json,6,3,6,3,5,5,9,0,1
../psiturk-rushhour/static/json/1509459296_94_prb7576_13_.json,6,3,4,5,6,8,13,0,1
../psiturk-rushhour/static/json/1509490237_81_prb21701_10_.json,6,3,4,5,7,8,10,0,1
../psiturk-rushhour/static/json/1509639273_67_prb59907_12_.json,6,3,5,4,9,11,12,0,1
../psiturk-rushhour/static/json/1509721322_4_prb77416_9_.json,6,3,3,6,7,9,9,1,4
../psiturk-rushhour/static/json/1509573903_13_prb42091_9_.json,6,3,4,5,8,9,9,1,5
../psiturk-rushhour/static/json/1509549928_67_prb30650_10_.json,6,3,4,5,7,9,10,0,1
../psiturk-rushhour/static/json/1509722272_55_prb78008_9_.json,6,3,5,4,8,10,9,1,4
../psiturk-rushhour/static/json/1509599488_0_prb52548_9_.json,6,3,5,4,6,7,9,1,4
../psiturk-rushhour/static/json/1509610751_57_prb54779_10_.json,6,3,3,6,6,8,10,0,1
../psiturk-rushhour/static/json/1509562189_18_prb36597_11_.json,6,3,3,6,6,6,11,0,1
../psiturk-rushhour/static/json/1509500617_99_prb24531_9_.json,6,3,5,4,7,9,9,1,5
../psiturk-rushhour/static/json/1509587234_04_prb47822_9_.json,6,3,3,6,8,12,9,1,6
../psiturk-rushhour/static/json/1509651111_07_prb64519_9_.json,6,3,3,6,7,7,9,0,1
../psiturk-rushhour/static/json/1509672194_57_prb67437_10_.json,6,3,5,4,9,11,10,1,5
../psiturk-rushhour/static/json/1509652595_42_prb65180_9_.json,6,3,3,6,6,7,9,0,1
../psiturk-rushhour/static/json/1509493846_52_prb23626_9_.json,6,3,6,3,8,10,9,0,1
../psiturk-rushhour/static/json/1509459035_54_prb7421_9_.json,6,3,5,4,8,10,9,1,5
